2.157726287841796875e+02 4.710346374511718750e+02 -4.373219299316406250e+01
1.795490264892578125e+02 4.659474487304687500e+02 -6.567108917236328125e+01
2.081822662353515625e+02 4.534674987792968750e+02 -6.938057708740234375e+01
2.033833770751953125e+02 4.585405578613281250e+02 -5.271741104125976562e+01
2.638230590820312500e+02 4.693284912109375000e+02 -1.363860517740249634e-01
1.927729034423828125e+02 4.576165466308593750e+02 -7.559928894042968750e+01
1.741121063232421875e+02 4.581160278320312500e+02 -6.155643081665039062e+01
2.432400054931640625e+02 4.784448547363281250e+02 -3.969738006591796875e+01
2.010523986816406250e+02 4.756127929687500000e+02 -3.458796024322509766e+00
2.079714965820312500e+02 4.595039978027343750e+02 -6.048308944702148438e+01
2.279734802246093750e+02 4.696820068359375000e+02 -5.165061187744140625e+01
1.683699645996093750e+02 4.543471984863281250e+02 -5.532250976562500000e+01
1.925843963623046875e+02 4.787784118652343750e+02 3.628670454025268555e+00
2.253081665039062500e+02 4.740618896484375000e+02 4.520071029663085938e+01
1.773241119384765625e+02 4.656117858886718750e+02 -6.800850677490234375e+01
2.679877624511718750e+02 4.668303527832031250e+02 -2.297547101974487305e+00
1.800552368164062500e+02 4.696459045410156250e+02 -6.333408355712890625e+01
2.466017761230468750e+02 4.666642761230468750e+02 1.236155223846435547e+01
1.621867828369140625e+02 4.583970336914062500e+02 7.116524696350097656e+00
2.692974853515625000e+02 4.658313598632812500e+02 -7.492973208427429199e-01
1.508201751708984375e+02 4.833667602539062500e+02 1.095056247711181641e+01
1.828152313232421875e+02 4.641051635742187500e+02 5.499310302734375000e+01
2.654774780273437500e+02 4.683118286132812500e+02 -1.372298121452331543e+00
2.362324523925781250e+02 4.821053161621093750e+02 -4.276142501831054688e+01
2.234028625488281250e+02 4.710388488769531250e+02 5.491563034057617188e+01
1.569058532714843750e+02 4.587901916503906250e+02 -2.239550590515136719e+01
1.455591888427734375e+02 4.834828796386718750e+02 2.931281566619873047e+00
2.676527709960937500e+02 4.503890075683593750e+02 -2.799726104736328125e+01
1.937996215820312500e+02 4.542954406738281250e+02 6.067490005493164062e+01
