3.280527038574218750e+02 -1.431774902343750000e+02 4.108717651367187500e+02
4.358689575195312500e+02 -1.506007385253906250e+02 4.579032592773437500e+02
3.210532226562500000e+02 -1.832085571289062500e+02 3.906738586425781250e+02
4.572253723144531250e+02 -1.215931320190429688e+02 3.932375488281250000e+02
3.372824401855468750e+02 -1.394913024902343750e+02 4.130455932617187500e+02
4.690399780273437500e+02 -1.773706054687500000e+02 4.390330200195312500e+02
3.763449096679687500e+02 -1.856426849365234375e+02 4.390007934570312500e+02
3.221514587402343750e+02 -1.908495788574218750e+02 4.443407592773437500e+02
4.816402587890625000e+02 -1.764034118652343750e+02 4.199978637695312500e+02
4.250590209960937500e+02 -1.713750915527343750e+02 3.322770690917968750e+02
3.939154663085937500e+02 -1.390895385742187500e+02 4.526233520507812500e+02
4.394460449218750000e+02 -1.427383575439453125e+02 4.269006958007812500e+02
4.642361450195312500e+02 -1.318213348388671875e+02 3.711576232910156250e+02
4.771967163085937500e+02 -1.499713134765625000e+02 3.748720703125000000e+02
4.048789062500000000e+02 -1.540606842041015625e+02 3.406117248535156250e+02
3.318948364257812500e+02 -1.419044189453125000e+02 4.119849243164062500e+02
3.897599792480468750e+02 -1.371668395996093750e+02 4.513365173339843750e+02
4.686517333984375000e+02 -1.284524383544921875e+02 4.120909423828125000e+02
3.540331420898437500e+02 -1.885293731689453125e+02 4.455894775390625000e+02
3.214364929199218750e+02 -1.876347656250000000e+02 4.000651855468750000e+02
3.542613220214843750e+02 -1.459331054687500000e+02 4.636842346191406250e+02
3.854107971191406250e+02 -1.685625457763671875e+02 4.036818542480468750e+02
3.810967102050781250e+02 -1.777061462402343750e+02 4.283374633789062500e+02
4.312866516113281250e+02 -1.357508544921875000e+02 4.530063171386718750e+02
3.822927246093750000e+02 -1.328471679687500000e+02 4.206047668457031250e+02
3.443949584960937500e+02 -1.825290069580078125e+02 4.527565612792968750e+02
3.252811889648437500e+02 -1.848113861083984375e+02 3.691298217773437500e+02
3.507518310546875000e+02 -1.488715820312500000e+02 4.570455932617187500e+02
4.325485839843750000e+02 -1.599759216308593750e+02 3.978857116699218750e+02
3.993728332519531250e+02 -1.820402832031250000e+02 4.286533813476562500e+02
3.231757202148437500e+02 -1.775645751953125000e+02 3.806507568359375000e+02
3.520701599121093750e+02 -1.884932708740234375e+02 4.826114196777343750e+02
3.676227722167968750e+02 -1.409544219970703125e+02 4.081348876953125000e+02
4.175029296875000000e+02 -1.287872314453125000e+02 3.398041687011718750e+02
4.582672119140625000e+02 -1.368477478027343750e+02 3.731410827636718750e+02
3.242045288085937500e+02 -1.446126708984375000e+02 4.137390136718750000e+02
4.620805969238281250e+02 -1.774983062744140625e+02 4.516460266113281250e+02
3.385727844238281250e+02 -1.236889343261718750e+02 3.935935058593750000e+02
3.410230407714843750e+02 -1.455593414306640625e+02 3.564167480468750000e+02
4.457989807128906250e+02 -1.604356384277343750e+02 4.739049682617187500e+02
3.748468017578125000e+02 -1.626386566162109375e+02 4.301492004394531250e+02
4.502513732910156250e+02 -1.590077667236328125e+02 4.683344116210937500e+02
3.598763427734375000e+02 -1.713929290771484375e+02 3.525328063964843750e+02
4.783994140625000000e+02 -1.819920349121093750e+02 4.536878051757812500e+02
3.747835388183593750e+02 -1.735102691650390625e+02 4.317063598632812500e+02
3.415083618164062500e+02 -1.701733703613281250e+02 4.435532226562500000e+02
